year,episode_number,title,airdate,rating,total_votes,desc
2013,612,Fubuki no Shitou: Mugiwara no Ichimi Tai Yukionna,2013-09-15,7.5,318.0,"Luffy and Momonosuke are still trying to get out of the garbage chute. Caesar is watching Monet fighting Zoro. Usopp, Brook and Kin'emon are trying to find the sea stone cuffs and Momonosuke."
2013,613,Ougi Sakuretsu! Zoro Saikyou no Ittou-ryuu!,2013-09-22,9.0,1348.0,"Mocha is still running away with the candy, and the children are chasing her. Chopper, Nami, and Robin come to her and the children's aid. At the Biscuit Room, Zoro and Tashigi battle Monet."
2013,614,Tomodachi o Mamoru! Mocha Inochi-gake no Tousou,2013-09-29,7.8,339.0,"Luffy and Momonosuke manage to escape from the garbage chute and attack Caesar's subordinates, asking them where Caesar is. Mocha sacrifices herself and eats the candy."
2013,615,Chahige Hitsuu! Luffy Ikari no Ichigeki,2013-10-06,7.9,327.0,Zoro carries Tashigi away from the poisonous gas. Sanji and the G-5 marines continue to assist Chopper to vaccinate the children.
2013,616,Shougeki no Kecchaku! Smoker Tai Vergo!,2013-10-13,9.2,1447.0,"Smoker continues his fight with Vergo. The Straw Hat Pirates, G-5 Marines and the children run from the gas and continue to head towards building R-66. Usopp stumbles over the surveillance room where some of Caesar's men open fire at him."
2013,617,Caesar Gekiha! Saikyou no Grizzly Magnum,2013-10-20,8.1,347.0,Vergo attempts to kill Law even though he is cut down. The Straw Hats continue their struggle to escape the poisonous gas.
2013,618,Shuurai! Dressrosa kara no Shikaku,2013-10-27,7.6,314.0,"Luffy defeats Caesar and sends him flying out of the facility. The Straw Hats, G-5, the children and Law made it to Building R-66 where they prepare to leave the building. Baby 5 and Buffalo attempt to rescue Caesar."
2013,619,Ooabare! Muteki no Franky Shougun,2013-11-03,7.8,318.0,Franky begins to attack the two Donquixote pirates who retaliated with Baby 5 turning into weapons and Buffalo launching her at their robot foe.
2013,620,Zettai Zetsumei! Punk Hazard Dai-Bakuhatsu,2013-11-10,7.9,334.0,The Straw Hats are still racing towards the exit of the collapsing lab when they felt the explosion of the SAD room and then saw Shinokuni on their trail.
2013,621,Caesar o Hokaku-seyo - General Canon Sakuretsu,2013-11-17,7.9,325.0,"General Franky puts up a good fight against Buffalo and Baby 5. He sends them flying away with a General Cannon, but the two refused to stay defeated despite their injuries."
2013,622,Kandou no Saikai! Momonosuke to Kin'emon,2013-11-24,7.7,325.0,"While the group celebrates their victory, Smoker talks with Law about him manipulating Luffy, but Law says that its the other way around."
2013,623,Sekibetsu no Toki - Punk Hazard Shukkou!,2013-12-01,7.6,326.0,"The Straw Hats and G-5 Marines part ways. Flying over the ocean, Doflamingo approaches a life raft with Baby 5 and Buffalo's heads hanging on it, which were apparently cut off by Law."
2013,624,G-5 Kaimetsu! Doflamingo Kyuushuu!,2013-12-08,8.2,486.0,"Caesar Clown's former minions go in a search for those who were petrified by Shinokuni. All a sudden, Doflamingo appears and kills majority of the G-5 Soldiers."
2013,625,Kinpaku! Aokiji tai Doflamingo,2013-12-15,8.0,403.0,"Doflamingo prepares to finish Smoker off, but is stopped by Kuzan's ice. At the Thousand Sunny, Law tells some details about the recently formed pirate alliance."
2013,626,Kieta Caesar! Kaizoku Doumei Shutsugeki,2013-12-22,6.8,284.0,"Smooth seas stretch out before the Straw Hats as they leave Punk Hazard far behind - but while they fear Doflamingo's return and prepare to face him, another foe lies in wait, whose powers could be their downfall."
2014,627,Luffy Umi ni Shisu!? Kaizoku Doumei Houkai,2014-01-05,6.7,287.0,"Breed reveals his intentions. Breed commands Luffy and Law to fight each other in a stadium-like place, while Dugong begs him to make them stop."
2014,628,Daigyakuten! Sakuretsu Luffy Ikari no Tekken,2014-01-12,6.6,293.0,"Chopper and the dugong make an attempt to go against Breed, but Breed orders the other animals to attack them. At that point Law, Caesar and Luffy enter the room and Luffy knocks the animals out."
2014,629,Gekishin! Shinsekai Ugokasu Dai News,2014-01-19,8.1,616.0,"The world learns about Doflamingo's sudden resignation from the Shichibukai. Law explains his plan for the destruction of the factory. Meanwhile, Buggy is revealed to have become a Shichibukai during the time-skip."
2014,630,Bouken! Ai to Jounetsu no Kuni Dressrosa,2014-01-26,7.8,551.0,"The Straw Hat Pirates, Law, Kin'emon and Momonosuke arrive at Dressrosa. There they divide into 3 groups. A mysterious blind man appears."
2014,631,Nekkyou Uzumaku: Corrida Colosseum,2014-02-02,8.0,592.0,"After the blind man departs, the people in the bar start exclaiming over missing possessions, among which is Zoro's Shusui, the treasure of Wano Country."
2014,632,Kiken na Koi: Odoriko Violet,2014-02-09,7.8,540.0,"As Zoro searches for his missing katana, Sanji finds himself meeting a beautiful and stunning dancer named Violet who requires the services of Sanji in a dire matter."
2014,633,Saikyou no Mumei Senshi! Lucy Toujou,2014-02-16,7.7,536.0,"Luffy signs up for the tournament, and Franky requests him to not let anyone discover who he is. Meanwhile, Sanji is seen with Violet, wandering around Dressrosa."
2014,634,Kaizoku Kikoushi Cavendish,2014-02-23,7.9,539.0,The famous beautiful pirate Cavendish makes an entrance and proceeds to explain to Luffy (not realizing his identity) the rules of entertainment in the Colosseum.
2014,635,Unmei no Saikai: Hyena no Bellamy,2014-03-02,7.9,543.0,"Luffy meets an unexpected acquaintance from the past, Bellamy. Meanwhile, the Caesar handover team learn about Green Bit, and on the Sunny, the four who remained to watch the ship hear noises from inside."
2014,636,Choushinsei! Hitokui no Bartolomeo,2014-03-16,7.9,557.0,The Block B battle begins. Bartolomeo is heckled by the crowd as he enters the colosseum. Cavendish tells Luffy about the competitors and reveals why he hates the new super rookies.
2014,637,Gun'yuu Kakkyo! Hakunetsu no B Block!,2014-03-23,7.9,536.0,"Seeing that his true identity is exposed, Luffy tries to defend himself from Chinjao's devastating headbutts and Cavendish's irrational hatred while trying in vain to convince them he's ""Lucy"""
2014,638,Ichigeki Hissatsu! Kyoui no King Punch,2014-03-30,8.0,561.0,"With Hack defeated and the remaining fighters reduced to 24, the battle royale is nearly over. Bellamy faces off Bartolomeo while at the same time Blue Gilly defeats Ricky."
2014,639,Tougyo Shuurai! Shi no Tekkyou o Toppa Seyo,2014-04-06,7.8,530.0,"Bartolomeo wins block B. Law, Usopp and Robin prepare to cross the bridge but are attacked by a school of Fighting Fish."
2014,640,Bouken! Yousei no Shima Green Bit,2014-04-13,7.4,406.0,"Upon their arrival to Green Bit, the group discovers a Marine ship that crashed and believed that the Marines had landed on the island. Robin and Usopp begin to scout the island as Law takes Caesar to the meeting point."
2014,641,Shirarezaru Sekai Tontatta Oukoku,2014-04-20,7.5,413.0,"Robin found herself captured by dwarves after they knocked her and Usopp unconscious. At the Colosseum, the C block battle royale has started, and Luffy is excited to win this for the prize."
2014,642,Seiki no Bouryaku: Doflamingo Ugoku,2014-04-27,8.4,830.0,"Sanji learns the truth about what happens before their arrival in Dressrosa and warns Law to get out of Green Bit. Unfortunately, it was too late as the Marines, Issho, and Doflamingo get to the exchange point as well."
2014,643,Tenchi Yurugasu! Taishou Fujitora no Jitsuryoku,2014-05-04,8.4,843.0,"Admiral Issho and Donquixote Doflamingo prepare to fight Trafalgar Law, who is trying to stall them long enough for the Straw Hat Pirates to accomplish their missions. In the Colosseum, Luffy tames the Fighting Bull."
2014,644,Ikari no Ichigeki! Kyojin vs Lucy,2014-05-11,8.0,547.0,The Straw Hat Pirates on-board the Thousand Sunny find themselves in a predicament as they are under attack by the Donquixote Pirates lead by Giolla who transformed the crew as well as the ship into abstract art.
2014,645,Hakai-hou Sakuretsu! Lucy Kikiippatsu,2014-05-18,7.5,405.0,The battle Colosseum heats up as more fighters continue to drop one after another and the strongest and most infamous fighters begin to face each other.
2014,646,Densetsu no Kaizoku - Don Chinjao!,2014-05-25,9.0,1428.0,"The final two competitors of Block C, Lucy (Luffy) and Don Chinjao clash with conquerors Haki."
2014,647,Hikari to Kage - Dressrosa ni Hisomu Yami!,2014-06-01,7.7,406.0,Sanji and Kin'emon are watching Luffy's fight while observing in disguise the numerous marines surrounding the Colosseum waiting to arrest any criminal that exits the stadium.
2014,648,Shutsugeki - Densetsu no Hero Usoland,2014-06-08,7.6,400.0,"Usopp, Robin and their dwarf allies are preparing for battle with the Donquixote Pirates to rescue their 500 captured dwarf comrades."
2014,649,Gekisen Kecchaku! Lucy VS Chinjao!,2014-06-15,8.4,834.0,Luffy's battle with Chinjao rages forward as they both use Busoshoku Haki in the ongoing fight.
2014,650,Luffy to Shukumei no Ken Toushi Rebecca,2014-06-22,7.9,539.0,"As Luffy leaves the ring after winning Block C of the tournament, he is attacked by Cavendish. Bartolomeo reveals his connection to Luffy, and Chinjao attempts to thank Luffy for restoring his head."
2014,651,Mamorinuku! Rebecca to Omocha no Heitai,2014-06-29,8.0,537.0,Rebbecca's mother leaves her in the Flower Field to go back to town and bring back foot but is killed in the process. The Thunder Soldier carries her mother back and promising that he will protect her forever.
2014,652,Saigo no Chou Gekisen Ku - D Block Kaisen,2014-07-06,7.6,398.0,"Block D begins their battle in the Corrida Colosseum. As Rebecca enters the arena, she is taunted by the crowd."
2014,653,Kessen! Joura vs Mugiwara no Ichimi,2014-07-13,7.5,397.0,"At Green Bit, Doflamingo reveals the founding of the World Government and informs Law that the royal family that ruled Dressrosa before the Riku Family was the Donquixote Family."
2014,654,Yoshiken! Hakuba no Cavendish,2014-07-20,7.9,531.0,"In the Corrida Colosseum, the battle of Block D continues as Cavendish and Rebecca defeat several opponents."
2014,655,Dai Kessen! Sanji VS Doflamingo,2014-08-03,8.4,883.0,"Sanji attacks Doflamingo but is defeated and saved by Law who brings him back to the Thousand Sunny. With Caesar Clown back in their control, Law orders the Straw Hats to head to Zou immediately."
2014,656,Rebecca no Shi no Ken! Haisui no Kenbu,2014-08-10,7.8,517.0,Trafalgar Law and Donquixote Doflamingo begin their duel with a bang on the iron bridge while the escaped Straw Hats are already on their way to Zou.
2014,657,Saikyou no Senshi! Logan vs Rebecca,2014-08-17,7.6,396.0,"Bartolomeo searches for Luffy while he stumbles upon the infirmary with the losers of Block C. In the Colosseum, the crowd continues taunting the talented Rebecca."
2014,658,Shougeki! Omocha no Heitai no Shoutai!,2014-08-24,7.9,525.0,"After some conversation, Ricky reveals himself to be Riku Doldo III, the former king of Dressrosa and Rebecca's grandfather. In the flower fields, Gancho reveals the cruelty of the Donquixote Family from 800 years ago."
2014,659,Senritsu no Kako! Dressrosa no Himitsu,2014-08-31,8.1,578.0,"While the fight for block D continues, Thunder Soldier explains to the Straw Hat Pirates how King Riku lost the throne and respect of Dressrosa."
2014,660,Akumu! Dressrosa Higeki no Ichiya,2014-09-07,8.2,582.0,"While Doflamingo continues to control Riku Doldo III, his subordinates manage to take control of the castle with the help of an inside spy, who also took princess Viola hostage."
2014,661,Shichibukai Taiketsu Law VS Doflamingo,2014-09-14,9.1,1440.0,"While Admiral Fujitora arrives at the shores of Dressrosa, there is a big ruckus in the city, with explosions and buildings being cut in half. Doflamingo finishes his fight with Law, shooting him three times."
2014,662,Ryouyuu Aimamieru! Mugiwara to Ten Yasha,2014-09-21,9.1,1424.0,Admiral Fujitora and the Marines prevent Zoro from saving Law. A mysterious figure appears in the Colosseum.
2014,663,Luffy Kyougaku: Ace no Ishi o Tsugu Otoko,2014-09-28,9.4,2063.0,"Bartolomeo saves Bellamy from Dellinger who is called to guard the Toy House. Thunder Soldiers explains ""Operation SOP"". As Luffy looks for the Colosseum's exit, he is approached by Sabo."
2014,664,SOP Sakusen Kaishi: Usoland Totsugeki,2014-10-05,7.7,401.0,"At the Flower Field, the Dwarf army and the Straw Hats begin to move out, with Franky taking the front entrance via the toy house while the rest of the army take the secret underground tunnel that leads to the harbor."
2014,665,Atsuki Omoi - Rebecca vs. Suleiman,2014-10-12,7.6,392.0,The Colosseum D block battle is almost over with nearly 30 fighters remaining with Rebecca among them.
2014,666,Shousha Kettei!? D Block Shougeki no Ketsumatsu,2014-10-19,7.9,515.0,"The last standing fighter is revealed to be Rebecca, making her the winner, much to the dissatisfaction of the disbelieving audience."
2014,667,Taishou no Ketsudan - Fujitora vs. Doflamingo,2014-10-26,7.9,539.0,"Viola shows Luffy's group a secret emergency lift, and the group boards it. In the Toy House, the battle between Franky and Senor Pink rages on, but they are then interrupted by the Marines."
2014,668,Kesshou Kaishi: Eiyuu Diamante Toujou,2014-11-02,7.8,517.0,"The contenders of the final round, Burgess, Bartolomeo, Lucy, Rebecca, and Diamante make their way in the Colosseum. Doflamingo questions why Luffy is in the tower when he should be in the Colosseum."
2014,669,Ugoku Shiro! Saikou Kanbu Pica Shutsugen,2014-11-09,7.7,510.0,"Luffy, Zoro and Viola make their way up the castle where they encounter Pica. At the Toy House, the Marines continue attacking Franky."
2014,670,Ryuu no Tsume Sakuretsu! Lucy Kyoui no Ichigeki!,2014-11-16,8.0,565.0,"Leo prepares to plant the Tatababasco grape in Sugar's bowl. Meanwhile, Kin'emon disguises himself to elude the Donquixote Pirates while Zoro has Luffy and Viola move on while he fights Pica."
2014,671,Tatou Sugar: Kodomo no Heitai Totsugeki!,2014-11-23,7.8,506.0,"Zoro's battle with Pica continues as Luffy and Viola move forward. Meanwhile, the tower elevator makes it to the palace first floor as Lao G continues to attack Thunder Soldier."
2014,672,Saigo no Hikari: Warera ga Taichou no Himitsu!,2014-11-30,7.9,523.0,"While the situation of the rebellion is getting more and more critical, Leo reveals to Usopp an important secret about their captain and the reason why their plan must not fail."
2014,673,Panku Ningen: Gladius Dai Bakuhatsu!,2014-12-07,7.8,503.0,"Thunder Soldier, Kabu and Rampo progress through the castle. In the trading port, Leo tries once again to poison Sugar but her toys attack him and the dwarf army."
2014,674,Usotsuki Usoland Tousouchuu!,2014-12-14,8.0,573.0,"Usopp gives up on running and decides to fight for the dwarf army, attacking Trebol with a Shuriken Star."
2014,675,Unmei no Deai: Kyros to Riku Ou,2014-12-21,8.4,818.0,"Usopp faces Trebol, the Thunder Soldier recalls his time as Kyros. After much time as a gladiator, Kyros manages to become King Riku's captain of his guard and later marries his eldest daughter Scarlett and they together conceive Rebecca."
